Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Longitude,Latitude,ID,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort
Verbände,"Gehirngeschädigte - SHG",vollständig,nein,nein,nein,"Philipp-Rosenthal-Str. 27 b",04103,Leipzig,"Treffen immer am 1. Samstag im Monat von 10 - 12 Uhr; Sportgruppe unter Anleitung einer Physiotherapeutin an jedem Dienstag von 15.30 - 16.30 Uhr",12.3875082,51.3285175,gehirngeschaedigte---shg-philipp-rosenthal-str.-27-b-04103-leipzig,ja,ja,1,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,,nein,"0,00000000e+00","9,50000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"persönlicher Austausch, kreatives gestalten, Klärung spezieller Fragen mit Fachleuten, Spielspaß"
Verbände,"Krebs e.V. - SHG",nein,ja,nein,teilweise,"Heinrichstr. 18, 2. E.",04177,Leipzig,"Beratung Mo - Do 9 - 14; 
außerhalb dieser Zeit immer Anrufbeantworter, Fax oder E-Mail",12.40097,51.33795,krebs-e.v.---shg-heinrichstr.-18--2.-e.-04177-leipzig,ja,ja,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,00000000e+01",nein,nein,nein,nein,nein,nein,nein,ja,0,"1,19000000e+02",nein,"1,40000000e+02","2,60000000e+02","8,50000000e+01","8,50000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"0,00000000e+00","1,50000000e+02","1,50000000e+02","6,50000000e+01","3,30000000e+01","6,50000000e+01","9,60000000e+01",nein,ja,nein,nein,ja,"Unsere Selbsthilfegruppe befindet sich in der 2. Etage, bis zur 1. Etage Aufzug nutzbar"
Verbände,"Menschen nach Suizid - SHG",nein,nein,nein,nein,"Kommandant-Prendel-Allee 106",04299,Leipzig,,12.4194504,51.312506,menschen-nach-suizid---shg-kommandant-prendel-allee-106-04299-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Verbände,"Migräne und Schmerzen - Selbsthilfegruppe",nein,nein,nein,nein,"Arthur-Hoffmann-Str. 140",04277,Leipzig,,12.378396,51.3131032,migraene-und-schmerzen---selbsthilfegruppe-arthur-hoffmann-str.-140-04277-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Verbände,"Morbus Bechterew",nein,nein,nein,nein,"Calvisiusstr. 26",04177,Leipzig,"Sprechstunden: jeden 2. Dienstag im Monat
                     von 16 - 18 Uhr  in der Medizinischen Klinik und Poliklinik IV der Universität Leipzig (""Rotes Haus"") Philipp-Rosenthal-STr. 27 (Zi. 112)
                    
oder nach Vereinbarung mit dem Gruppensprecher (0341 - 4 11 88 39)",12.3255474,51.3395261,morbus-bechterew-calvisiusstr.-26-04177-leipzig,nein,nein,0,nein,0,,ja,8,"1,50000000e+01",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,
Verbände,"Multiple Sklerose - SHG MS ""GEMSE""",vollständig,nein,nein,nein,"Mattheuerbogen 6 ",04289,Leipzig,"Gruppentreffen an jedem 2. Freitag im Monat ab 14 Uhr in der ""Kregeline"", Mattheuerbogen 6",12.4337163,51.2994492,multiple-sklerose---shg-ms-gemse-mattheuerbogen-6-04289-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,20000000e+02",ja,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,
Verbände,"Mütterzentrum e.V. Leipzig",nein,nein,nein,nein,"Wiesenstr. 20",04329,Leipzig,,12.4652065,51.3571744,muetterzentrum-e.v.-leipzig-wiesenstr.-20-04329-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"vier Familienzentren, 2 Kitas, 1 Tagespflegevermittlung"
Verbände,"Neurodermitis - SHG",nein,nein,nein,nein,"Hirzelstr. 11",04229,Leipzig,"Mo - Fr 8.00 - 16.00 Uhr",12.3267246,51.3185128,neurodermitis---shg-hirzelstr.-11-04229-leipzig,ja,ja,0,nein,0,,ja,3,"2,00000000e+01",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","7,50000000e+01",nein,ja,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,
Verbände,"Psoriasis-Bund Sachsen, Regionalgruppe Leipzig",vollständig,nein,ja,nein,"Stötteritzer Str. 28 ""Kregeline""",04317,Leipzig,"Treff an jedem 1. Mittwoch im Monat um 17 Uhr in der ""Kregeline""",12.40504,51.3303754,psoriasis-bund-sachsen--regionalgruppe-leipzig-stoetteritzer-str.-28-kregeline-04317-leipzig,ja,ja,2,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"vom Innenhof über Schräge und Aufzug;",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,20000000e+02",ja,nein,nein,nein,nein,nein,nein,ja,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Verbände,"Rheuma-Liga LV Sachsen e.V.,  Arbeitsgemeinschaft Leipzig",nein,nein,nein,nein,"Liebigstr. 22 a ",04103,Leipzig,"jeden 2. Donnerstag im Monat 16-17.30 Uhr im Rheumazentrum der Medizinischen Klinik; medizinische und soziale Beratung im Rheumazentrum Leipzig e.V. am Universitätsklinikum",12.3897224,51.3312018,rheuma-liga-lv-sachsen-e.v.--arbeitsgemeinschaft-leipzig-liebigstr.-22-a-04103-leipzig,ja,ja,0,nein,0,,ja,8,"1,50000000e+01",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Verbände,"Sarkoidose - SHG",nein,nein,nein,nein,"Demmeringstr. 20",04177,Leipzig,"nach Vereinbarung",12.3338929,51.3383221,sarkoidose---shg-demmeringstr.-20-04177-leipzig,nein,nein,0,nein,0,,ja,4,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,50000000e+01",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"Wir bieten Beratung, Begegnung und Vermittlung von Adressen.
Sarkoidose, was ist das?
Man weiß es nicht! Man kennt die Ursache nicht! Was man weiß, ist dies: Die Sarkoidose ist eine systemische Allgemeinerkrankung. Sie ist keine Lungenerkrankung."
Verbände,"SEFA e.V - Senioren- und Familien-Selbsthilfe e.V.",teilweise,ja,nein,teilweise,"Wittenberger Str. 5 im Luka-Hof ",04129,Leipzig,"Besuchsdienst:
Mo - Fr  8.30 - 16 Uhr;

Großelterndienst:
Mo  14 - 17 Uhr,
Do  8.30 - 11 Uhr;

Umzugshilfe:
Di  14 - 17 Uhr,
Mi  8.30 - 11 Uhr",12.39006,51.3616353,sefa-e.v---senioren--und-familien-selbsthilfe-e.v.-wittenberger-str.-5-im-luka-hof-04129-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,10000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","2,10000000e+02","8,50000000e+01","9,00000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,50000000e+01",ja,ja,"9,00000000e+01","1,34000000e+02","1,80000000e+02","7,00000000e+01","9,50000000e+01","7,00000000e+01","8,40000000e+01",nein,ja,nein,nein,ja,"Behinderten-WC in der 1. Etage (s. Angaben zum WC)"
Verbände,"Selbstbestimmt Leben Leipzig und Umgebung e.V.",nein,nein,nein,nein,"An der Milchinsel 2",04103,Leipzig,"Büro: Mo - Fr  7.00 - 16.00 uhr 
und nach Vereinbarung",12.3917694,51.3424851,selbstbestimmt-leben-leipzig-und-umgebung-e.v.-an-der-milchinsel-2-04103-leipzig,ja,nein,0,ja,1,"im Hof",ja,39,"1,60000000e+01",nein,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","7,00000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"5,60000000e+01",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"niedrigschwellige Betreuungsangebote in der Gruppe und häusliche Einzelbetreuung für Menschen mit Demenz; SHG für Angehörige; Schulung Ehrenamt; Betreuung, Begleitung ,Beratung und Schulung von Angehörigen von Menschen mit Demenz"
Verbände,"SHIA e.V. (Selbsthilfegruppen Alleinerziehender) LV Sachsen",nein,nein,nein,nein,"Hauptmannstr. 4",04109,Leipzig,,12.3599119,51.335676,shia-e.v.-selbsthilfegruppen-alleinerziehender-lv-sachsen-hauptmannstr.-4-04109-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Beratungen zu Familienrecht, Sozialrecht, Sorgerecht, Unterhalt, Umgang, Vaterschaftsanerkennung, Mietrecht"
Verbände,"Spina bifida/Hydrocephalus - SHG",nein,nein,nein,nein,,,Leipzig,"nur telefonische Anmeldung",,,spina-bifida_hydrocephalus---shg---leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"Die ASbH ist eine Selbsthilfegruppe für Betroffene und Eltern."
Verbände,"Stiftung Deutsche-Schlaganfall-Hilfe - SHG Leipzig I",vollständig,nein,ja,teilweise,"Liebigstr. 22 a",04103,Leipzig,"Mo: 16-17.30 Uhr in den Räumen des DRK 
Brandvorwerkstr. 36 a, 04275  Leipzig (s. Zugangsdaten )",12.3897224,51.3312018,stiftung-deutsche-schlaganfall-hilfe---shg-leipzig-i-liebigstr.-22-a-04103-leipzig,ja,nein,0,ja,0,Tiefgarage,nein,0,"0,00000000e+00",nein,nein,nein,ja,,ja,"3,25000000e+02","2,00000000e+01","1,85000000e+02",nein,nein,nein,nein,,nein,"0,00000000e+00","1,00000000e+02",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,00000000e+02","2,10000000e+02","1,29000000e+02","1,05000000e+02",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,00000000e+01",nein,ja,"1,00000000e+01","1,25000000e+02","1,80000000e+02","4,50000000e+01","2,30000000e+01","7,00000000e+01","1,19000000e+02",nein,ja,nein,nein,ja,"Übungsgruppe Krankengymnastik, Gruppe Sprachtraining, Ergotherapie und Gedächtnistraining, gleichzeitige Angehörigenbetreuung.
Ansprechpartner: Herr Johannes Köster Mo bis Fr: 7.30-15.30 Uhr.
Behinderten-Wc in der 3. Etage"
Verbände,"Trauernde - SHG",nein,nein,nein,nein,"Kommandant-Prendel-Allee 106",04299,Leipzig,,12.4194504,51.312506,trauernde---shg-kommandant-prendel-allee-106-04299-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Verbände,"Trauernde Kinder - SHG",nein,nein,nein,nein,"Kommandant-Prendel-Allee 106",04299,Leipzig,,12.4194504,51.312506,trauernde-kinder---shg-kommandant-prendel-allee-106-04299-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Verbände,"Wege e.V.",nein,nein,nein,nein,"Lützner Str. 75 ",04177,Leipzig,"Mo - Fr  9 - 16 Uhr

Di  15.00 - 18.00 Uhr Angehörigenberatung

jeden 2. Mittwoch im Monat 17.00 Uhr Erfahrungsaustausch und Expertengespräche",12.3266684,51.3346227,wege-e.v.-luetzner-str.-75-04177-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00",,nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"6,50000000e+01",nein,nein,"0,00000000e+00","1,50000000e+02","2,00000000e+02","6,50000000e+01","2,50000000e+01","6,50000000e+01","2,50000000e+01",nein,ja,nein,nein,ja,"Stärkung der Selbsthilfe in den Familien psychisch Kranker durch Bildung und Unterstützung von Angehörigengruppen;
kleine Informationsgruppen für Angehörigen"
Verbände,"Graue Löwen",vollständig,ja,nein,teilweise,"Bernhard-Göring-Str. 152",04277,Leipzig,"Mo ab 12.00 Uhr
Di - Fr  10.00 - 15.00 Uhr",12.3761968,51.3110022,graue-loewen-bernhard-goering-str.-152-04277-leipzig,ja,ja,2,ja,2,,nein,33,"1,20000000e+01",ja,ja,nein,ja,,ja,"1,00500000e+03","5,60000000e+01","1,20000000e+02",nein,nein,nein,nein,,nein,"0,00000000e+00","9,50000000e+01",ja,nein,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,40000000e+02","9,10000000e+01","9,20000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,50000000e+01",ja,ja,"4,50000000e+01","2,00000000e+02","1,73000000e+02","7,10000000e+01","4,70000000e+01","7,10000000e+01","9,80000000e+01",nein,ja,nein,nein,ja,"Behinderten-WC im Erdgeschoß;
1. Kompetent bleiben und mitreden
2. Helfen und Hilfe erhalten
3. Körper und Geist trainieren
4. Neues anfangen, gestalten und unternehmen
5. Kontakte haben, gemeinsam feiern"
Verbände,"Bürgerverein Probstheida e.V.",vollständig,nein,nein,nein,"Russenstr. 48",04289,Leipzig,"Di, Do, Fr  12.oo - 14.00 Uhr 
und zu den Veranstaltungen",12.42953,51.30641,buergerverein-probstheida-e.v.-russenstr.-48-04289-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,40000000e+02",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Verbände,"CVJM - Christlicher Verein Junger Menschen Leipzig e.V.",nein,nein,nein,teilweise,"Schönefelder Allee 23 A ",04347,Leipzig,"täglich verschiedene Veranstaltungen
Offenes Jugendcafé: Di, Do, Fr, Sa",12.40533,51.35729,cvjm---christlicher-verein-junger-menschen-leipzig-e.v.-schoenefelder-allee-23-a-04347-leipzig,ja,ja,0,nein,0,,ja,4,"1,50000000e+01",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,30000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,60000000e+01",ja,nein,"0,00000000e+00","1,40000000e+02","1,20000000e+02","6,00000000e+01","8,00000000e+01","6,00000000e+01","2,00000000e+01",nein,ja,nein,nein,ja,"Der CVJM Leipzig ist ein kirchlich und politisch unabhängiger, anerkannter freier Träger und wird von Christen unterschiedlicher Konfession getragen, die sich für und mit jungen Menschen für eine jugendgemäße Freizeitgestaltung einsetzen."
Verbände,"Das Boot gGmbH",nein,nein,nein,nein,"Arndtstr. 66",04275,Leipzig,"Kontakt- u. Beratungsstelle: 
Mo-Fr  nach Terminabsprache

Tagesstrukturierung:
Mo, Mi, Do, Fr  9.00 - 17.00 Uhr
Di  9.00 - 21.00 Uhr

Teestube: 
Mo bis Fr  11.00 - 21.00 Uhr
Sa, So und feiertags: 14.00 - 21.00 Uhr",12.37949,51.32277,das-boot-ggmbh-arndtstr.-66-04275-leipzig,nein,nein,0,nein,0,,ja,10,"1,80000000e+01",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","7,50000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,nein,"0,00000000e+00","1,30000000e+02","1,80000000e+02","6,20000000e+01","1,26000000e+02","6,20000000e+01","3,50000000e+01",nein,ja,nein,nein,ja,"Wohnbetreuung, Psychosoziale Beratungsstelle, Tagesstrukturierung, Teestube;

WC-Maße der Frauen-Toilette, Türbreite des Männer-WC 73 cm"
